nta_code,NTAName,borough,year_month,ed_visits,temp_max_mean,temp_min_mean,precip_total,wind_max_mean,pollen_composite_avg,pollen_composite_max,tree_avg,tree_max,weed_avg,grass_avg,mold_avg,pollen_14d_lag_avg,pollen_28d_lag_avg,pm25_mean,ozone_mean,no2_mean,tree_count,total_dbh,mean_dbh,pct_good_health,chs_asthma_pct
BK0101,Greenpoint,Brooklyn,2023-01,29.27433368721015,8.687096774193549,1.0161290322580645,114.9,21.783870967741933,,,,,,,,,,9.044526748776509,17.0787081081081,16.346649232258063,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-02,33.863053626569645,8.017857142857142,-1.2392857142857143,51.900000000000006,25.042857142857144,,,,,,,,,,10.006399461121156,22.477988505747103,17.808679692857144,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-03,34.69157250450956,9.841935483870968,0.8,128.5,26.164516129032258,21.113333333333337,87.80000000000001,52.36666666666667,217.0,0.5333333333333333,0.1333333333333333,0.0,32.88571428571429,22.185714285714287,7.603838606060606,30.769321888412,14.033417606451613,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-04,40.66115724043557,17.616666666666667,7.72,141.5,23.16,144.19333333333333,776.4000000000001,359.4,1941.0,1.1333333333333333,0.6,0.0,148.76785714285714,148.76964285714286,8.135045952782463,36.33275,11.5119549,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-05,41.022306494922205,21.083870967741937,10.374193548387098,35.1,21.677419354838708,49.95357142857143,190.5,121.71428571428572,475.0,2.4642857142857144,2.607142857142857,0.0,27.310714285714287,49.95357142857143,7.792430935855263,34.120336492891,10.36045886451613,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-06,37.3895698762626,25.546666666666667,15.643333333333334,94.8,21.553333333333335,13.858333333333336,80.55000000000001,30.5,197.0,2.9,3.7333333333333334,0.0,2.732142857142857,13.673214285714286,18.44732386846543,36.0043613861386,10.034753904761905,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-07,30.633954409983332,29.387096774193548,20.45483870967742,146.4,19.5258064516129,3.712903225806451,11.9,2.870967741935484,16.0,8.612903225806452,1.6451612903225807,0.0,4.410714285714286,3.8017857142857143,12.095272751515152,40.7413536585365,9.89427329032258,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-08,30.78266292653665,27.532258064516128,18.706451612903223,144.2,20.274193548387096,4.008064516129032,14.5,0.8064516129032258,4.0,12.451612903225806,2.2903225806451615,0.0,3.932142857142857,3.9589285714285714,9.037487133663369,34.1012535211267,8.686626851612903,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-09,37.24086135970928,24.846666666666668,16.106666666666666,249.0,19.563333333333333,4.889655172413794,17.25,3.1724137931034484,15.0,7.344827586206897,7.137931034482759,0.0,4.157142857142857,5.028571428571429,8.745877511864407,29.1695291262135,9.861550193103447,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-10,43.12546980046197,19.406451612903226,10.348387096774196,109.7,18.780645161290323,0.8016129032258064,4.6,0.935483870967742,9.0,1.4516129032258065,0.2580645161290322,0.0,0.4428571428571429,0.55,8.784224176666667,21.2388194444444,15.298358703225803,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-11,39.450245034215705,11.116666666666667,1.8566666666666665,54.4,20.736666666666668,,,,,,,,,,10.403569805555556,19.036125,18.226845106666666,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2023-12,38.557993934895805,9.2,1.261290322580645,209.3,18.967741935483872,,,,,,,,,,12.269226962093864,13.8976385542168,18.81103130496454,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-01,35.88124063693609,5.029032258064516,-2.3096774193548386,166.2,23.4,,,,,,,,,,8.559349814756672,16.362519480519403,16.036311896774194,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-02,31.037591812056625,6.76896551724138,-2.296551724137931,58.6,21.2,,,,,,,,,,8.404944463768116,21.5313071895424,15.683295577464788,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-03,32.67338549414311,11.8,2.361290322580645,219.8,25.287096774193547,13.913333333333334,71.2,34.7,178.0,0.1333333333333333,0.0,0.0,7.614285714285715,14.492857142857144,6.406619092920354,28.662382488479203,12.34066047096774,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-04,34.75530472588955,15.7,5.84,115.3,23.953333333333333,57.3948275862069,211.65,141.82758620689654,526.0,1.206896551724138,1.4482758620689655,0.0,98.42500000000004,59.13035714285714,7.394276532307693,33.7114380952381,11.928806153333332,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-05,40.95857427354221,22.12258064516129,12.580645161290322,113.6,20.593548387096774,81.12931034482759,356.8,191.8965517241379,857.0,6.379310344827586,11.10344827586207,0.0,69.79285714285713,79.93035714285713,6.904058720895522,32.6280276497695,10.518809787096773,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-06,29.869167753423415,28.686666666666667,18.043333333333333,76.1,23.78666666666667,8.576666666666666,54.35,14.233333333333333,110.0,5.933333333333334,5.6,0.0,3.810714285714286,6.673214285714286,8.302213933846152,39.1136857142857,9.553598386861314,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-07,28.339594440303586,30.52258064516129,21.183870967741935,109.7,20.65806451612903,1.7033333333333334,6.85,1.4666666666666666,6.0,3.1,1.3666666666666667,0.0,1.957142857142857,1.7428571428571429,9.912333741784035,37.6297788018433,9.566333729032255,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-08,30.23031700791004,28.37741935483871,19.029032258064515,209.9,20.116129032258065,3.796774193548387,13.35,2.6774193548387095,24.0,9.35483870967742,1.5483870967741935,0.0,4.614285714285715,3.8125,9.934028795522387,34.2344700460829,9.002329374193549,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-09,37.708230983162565,25.01,15.316666666666666,25.5,18.183333333333337,16.891666666666666,96.45,24.5,223.0,14.3,14.066666666666666,0.0,4.485714285714286,17.246428571428574,7.184207025078369,30.3084174757281,9.875763306666666,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-10,38.96163133696909,20.996774193548383,9.44516129032258,8.6,19.251612903225805,1.3774193548387097,4.800000000000001,1.064516129032258,7.0,2.161290322580645,1.6451612903225807,0.0,0.4714285714285712,1.3964285714285716,8.788194254185694,25.8890947867298,14.57004610967742,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-11,35.201430275549505,14.54,5.65,85.1,18.526666666666664,,,,,,,,,,8.768933924148607,19.697139999999997,14.209808673913043,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2024-12,36.4335865555627,5.387096774193548,-1.6548387096774193,108.4,14.383870967741936,,,,,,,,,,10.864441100609756,16.057748091603,17.459201999999998,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-01,31.632425878269892,1.3580645161290323,-5.287096774193548,28.7,17.190322580645162,,,,,,,,,,8.222402597402597,27.450819672131143,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-02,26.342651503730465,4.1571428571428575,-3.107142857142857,78.0,16.45714285714286,,,,,,,,,,7.083516483516483,31.52892561983471,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-03,33.09826697000973,12.141935483870968,2.0999999999999996,148.7,17.893548387096775,52.93076923076923,220.8,132.23076923076923,552.0,0.1538461538461538,0.0,0.0,38.721428571428575,49.16785714285715,6.300974025974027,37.96774193548387,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-04,37.899427647302545,16.916666666666668,7.263333333333334,76.6,17.4,216.75,1181.4,540.1666666666666,2946.0,1.9333333333333331,0.8,0.0,437.60714285714295,231.1178571428572,6.134680134680135,42.476190476190474,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-05,41.914557594242105,20.822580645161292,12.609677419354838,201.5,14.725806451612904,73.5741935483871,393.85,180.2258064516129,974.0,2.935483870967742,3.0,0.0,15.396428571428572,56.89464285714286,6.147712418300654,37.125,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-06,30.442757745843352,28.573333333333338,18.85,91.2,13.27,8.305,40.65,15.533333333333331,91.0,3.8666666666666663,4.5,0.0,4.8392857142857135,6.835714285714286,10.40168918918919,48.06993006993007,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-07,29.231845539623485,31.69032258064516,22.470967741935485,103.7,13.27741935483871,4.01,20.5,1.0666666666666669,4.0,13.566666666666666,0.7666666666666667,0.0,7.157142857142857,4.178571428571429,9.664724919093851,50.75524475524475,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-08,30.52773404101668,28.574193548387097,18.57741935483871,26.200000000000003,13.738709677419354,5.964516129032258,30.5,6.161290322580645,75.0,12.903225806451612,1.096774193548387,0.0,4.717857142857142,5.6642857142857155,8.612944983818771,44.83448275862069,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-09,36.45483062935603,25.30666666666667,16.643333333333334,93.4,11.92,5.0566666666666675,20.4,7.1,46.0,5.133333333333334,3.7333333333333334,0.0,1.4071428571428566,5.264285714285714,6.885559566787004,39.41085271317829,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-10,36.093681374869405,18.374193548387098,9.76774193548387,114.0,15.77741935483871,0.8516129032258064,3.25,0.5161290322580645,4.0,1.7741935483870968,0.8064516129032258,0.0,0.9071428571428566,0.8714285714285713,4.556949152542373,30.835714285714285,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0101,Greenpoint,Brooklyn,2025-11,1.062203689666551,11.246666666666666,3.613333333333333,55.0,16.96333333333333,,,,,,,,,,5.610493827160494,27.846153846153847,,3292,30327,9.212332928311056,0.8107533414337789,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-03,36.04706447410637,10.893548387096772,1.1193548387096772,89.8,25.306451612903224,29.553225806451614,207.2,73.74193548387096,518.0,0.1612903225806451,0.064516129032258,0.0,30.514285714285716,32.50535714285714,10.035888338742394,29.4114596774193,15.174496903225808,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-04,33.80784366024593,14.736666666666668,5.33,143.3,26.996666666666663,35.904545454545456,206.2,88.68181818181819,513.0,1.0454545454545454,0.6818181818181818,0.0,51.785714285714285,29.639285714285716,6.6303993424369745,33.695825,11.47051876,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-05,47.309027979110375,21.616129032258065,12.13225806451613,117.1,20.88064516129032,152.15227272727273,669.3000000000001,372.0,1642.0,3.3181818181818183,10.090909090909092,0.0,128.07857142857145,132.1392857142857,7.475124238596492,33.7456330645161,10.37074786451613,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-06,33.1053430127603,26.716666666666665,16.946666666666665,88.3,23.733333333333334,15.748333333333337,82.85000000000001,29.933333333333337,199.0,4.933333333333334,10.166666666666666,0.0,4.5928571428571425,16.314285714285717,7.417623845601437,36.90914406779659,10.37434827027027,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-07,30.229480987116,31.338709677419356,21.48709677419355,78.0,23.76451612903226,2.15,6.4,1.8333333333333333,11.0,3.533333333333333,2.1333333333333333,0.0,2.2142857142857144,1.989285714285714,8.638271521891419,38.8679879032258,9.613288438709676,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-08,28.714713965975115,30.583870967741937,21.387096774193548,56.3,21.432258064516127,0.932258064516129,4.8,0.1935483870967742,2.0,3.096774193548387,0.3225806451612903,0.0,1.9214285714285713,1.0142857142857142,7.971825670103093,36.0480201612903,9.949496206451611,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-09,40.10839634238267,24.74,16.053333333333335,84.8,19.603333333333335,13.198000000000002,59.35,15.12,99.0,15.24,13.36,0.0,16.985714285714288,12.135714285714286,7.642355080617495,30.9857740585774,10.276607526666666,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-10,45.35519805329097,17.225806451612904,9.36774193548387,289.8,20.893548387096775,1.3564516129032258,4.800000000000001,1.3548387096774193,9.0,2.6129032258064515,0.6451612903225806,0.0,0.7964285714285714,1.2696428571428573,9.33646931270903,24.155845833333306,15.523316858064517,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-11,37.452065769077635,13.146666666666668,5.42,79.8,24.283333333333335,,,,,,,,,,11.42356831462585,19.2751833333333,17.537993255474454,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2022-12,29.17573001588756,6.27741935483871,-1.6161290322580646,109.6,22.51935483870968,,,,,,,,,,10.67678687123746,15.2241451612903,17.061582393548388,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-01,30.251434132349928,8.687096774193549,1.0161290322580645,114.9,21.783870967741933,,,,,,,,,,9.044526748776509,17.0787081081081,16.346649232258063,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-02,34.99331350287793,8.017857142857142,-1.2392857142857143,51.900000000000006,25.042857142857144,,,,,,,,,,10.006399461121156,22.477988505747103,17.808679692857144,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-03,35.84948616700104,9.841935483870968,0.8,128.5,26.164516129032258,21.113333333333337,87.80000000000001,52.36666666666667,217.0,0.5333333333333333,0.1333333333333333,0.0,32.88571428571429,22.185714285714287,7.603838606060606,30.769321888412,14.033417606451613,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-04,42.01831997773422,17.616666666666667,7.72,141.5,23.16,144.19333333333333,776.4000000000001,359.4,1941.0,1.1333333333333333,0.6,0.0,148.76785714285714,148.76964285714286,8.135045952782463,36.33275,11.5119549,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-05,42.39152344671096,21.083870967741937,10.374193548387098,35.1,21.677419354838708,49.95357142857143,190.5,121.71428571428572,475.0,2.4642857142857144,2.607142857142857,0.0,27.310714285714287,49.95357142857143,7.792430935855263,34.120336492891,10.36045886451613,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-06,38.63753561170963,25.546666666666667,15.643333333333334,94.8,21.553333333333335,13.858333333333336,80.55000000000001,30.5,197.0,2.9,3.7333333333333334,0.0,2.732142857142857,13.673214285714286,18.44732386846543,36.0043613861386,10.034753904761905,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-07,31.65643542732119,29.387096774193548,20.45483870967742,146.4,19.5258064516129,3.712903225806451,11.9,2.870967741935484,16.0,8.612903225806452,1.6451612903225807,0.0,4.410714285714286,3.8017857142857143,12.095272751515152,40.7413536585365,9.89427329032258,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-08,31.810107443958668,27.532258064516128,18.706451612903223,144.2,20.274193548387096,4.008064516129032,14.5,0.8064516129032258,4.0,12.451612903225806,2.2903225806451615,0.0,3.932142857142857,3.9589285714285714,9.037487133663369,34.1012535211267,8.686626851612903,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-09,38.48386359507215,24.846666666666668,16.106666666666666,249.0,19.563333333333333,4.889655172413794,17.25,3.1724137931034484,15.0,7.344827586206897,7.137931034482759,0.0,4.157142857142857,5.028571428571429,8.745877511864407,29.1695291262135,9.861550193103447,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-10,44.56488482486963,19.406451612903226,10.348387096774196,109.7,18.780645161290323,0.8016129032258064,4.6,0.935483870967742,9.0,1.4516129032258065,0.2580645161290322,0.0,0.4428571428571429,0.55,8.784224176666667,21.2388194444444,15.298358703225803,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-11,40.766990699400445,11.116666666666667,1.8566666666666665,54.4,20.736666666666668,,,,,,,,,,10.403569805555556,19.036125,18.226845106666666,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2023-12,39.844958599575556,9.2,1.261290322580645,209.3,18.967741935483872,,,,,,,,,,12.269226962093864,13.8976385542168,18.81103130496454,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-01,37.078862300100894,5.029032258064516,-2.3096774193548386,166.2,23.4,,,,,,,,,,8.559349814756672,16.362519480519403,16.036311896774194,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-02,32.07354518676578,6.76896551724138,-2.296551724137931,58.6,21.2,,,,,,,,,,8.404944463768116,21.5313071895424,15.683295577464788,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-03,33.76393736977808,11.8,2.361290322580645,219.8,25.287096774193547,13.913333333333334,71.2,34.7,178.0,0.1333333333333333,0.0,0.0,7.614285714285715,14.492857142857144,6.406619092920354,28.662382488479203,12.34066047096774,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-04,35.915345602702814,15.7,5.84,115.3,23.953333333333333,57.3948275862069,211.65,141.82758620689654,526.0,1.206896551724138,1.4482758620689655,0.0,98.42500000000004,59.13035714285714,7.394276532307693,33.7114380952381,11.928806153333332,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-05,42.32566401100919,22.12258064516129,12.580645161290322,113.6,20.593548387096774,81.12931034482759,356.8,191.8965517241379,857.0,6.379310344827586,11.10344827586207,0.0,69.79285714285713,79.93035714285713,6.904058720895522,32.6280276497695,10.518809787096773,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-06,30.866122198899856,28.686666666666667,18.043333333333333,76.1,23.78666666666667,8.576666666666666,54.35,14.233333333333333,110.0,5.933333333333334,5.6,0.0,3.810714285714286,6.673214285714286,8.302213933846152,39.1136857142857,9.553598386861314,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-07,29.285495742057183,30.52258064516129,21.183870967741935,109.7,20.65806451612903,1.7033333333333334,6.85,1.4666666666666666,6.0,3.1,1.3666666666666667,0.0,1.957142857142857,1.7428571428571429,9.912333741784035,37.6297788018433,9.566333729032255,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-08,31.239325667876596,28.37741935483871,19.029032258064515,209.9,20.116129032258065,3.796774193548387,13.35,2.6774193548387095,24.0,9.35483870967742,1.5483870967741935,0.0,4.614285714285715,3.8125,9.934028795522387,34.2344700460829,9.002329374193549,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-09,38.96683279021852,25.01,15.316666666666666,25.5,18.183333333333337,16.891666666666666,96.45,24.5,223.0,14.3,14.066666666666666,0.0,4.485714285714286,17.246428571428574,7.184207025078369,30.3084174757281,9.875763306666666,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-10,40.26206835902015,20.996774193548383,9.44516129032258,8.6,19.251612903225805,1.3774193548387097,4.800000000000001,1.064516129032258,7.0,2.161290322580645,1.6451612903225807,0.0,0.4714285714285712,1.3964285714285716,8.788194254185694,25.8890947867298,14.57004610967742,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-11,36.37636165261526,14.54,5.65,85.1,18.526666666666664,,,,,,,,,,8.768933924148607,19.697139999999997,14.209808673913043,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2024-12,37.649644076182966,5.387096774193548,-1.6548387096774193,108.4,14.383870967741936,,,,,,,,,,10.864441100609756,16.057748091603,17.459201999999998,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2025-01,32.68823325331571,1.3580645161290323,-5.287096774193548,28.7,17.190322580645162,,,,,,,,,,8.222402597402597,27.450819672131143,,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2025-02,27.22190009006815,4.1571428571428575,-3.107142857142857,78.0,16.45714285714286,,,,,,,,,,7.083516483516483,31.52892561983471,,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2025-03,34.20300027445659,12.141935483870968,2.0999999999999996,148.7,17.893548387096775,52.93076923076923,220.8,132.23076923076923,552.0,0.1538461538461538,0.0,0.0,38.721428571428575,49.16785714285715,6.300974025974027,37.96774193548387,,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2025-04,39.16441109732386,16.916666666666668,7.263333333333334,76.6,17.4,216.75,1181.4,540.1666666666666,2946.0,1.9333333333333331,0.8,0.0,437.60714285714295,231.1178571428572,6.134680134680135,42.476190476190474,,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2025-05,43.31355554653585,20.822580645161292,12.609677419354838,201.5,14.725806451612904,73.5741935483871,393.85,180.2258064516129,974.0,2.935483870967742,3.0,0.0,15.396428571428572,56.89464285714286,6.147712418300654,37.125,,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2025-06,31.458857120215853,28.573333333333338,18.85,91.2,13.27,8.305,40.65,15.533333333333331,91.0,3.8666666666666663,4.5,0.0,4.8392857142857135,6.835714285714286,10.40168918918919,48.06993006993007,,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
BK0102,Williamsburg,Brooklyn,2025-07,30.207527841882076,31.69032258064516,22.470967741935485,103.7,13.27741935483871,4.01,20.5,1.0666666666666669,4.0,13.566666666666666,0.7666666666666667,0.0,7.157142857142857,4.178571428571429,9.664724919093851,50.75524475524475,,3271,27511,8.410577804952615,0.8712931825129929,4.939473684210526
