unique_key,created_date,closed_date,complaint_type,descriptor,incident_zip,latitude,longitude,borough,community_board,bbl
53507475,2022-03-02T10:42:00.000,2022-03-02T14:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53504845,2022-03-02T10:45:00.000,2022-03-02T14:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53510958,2022-03-02T10:45:00.000,2022-03-02T14:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53507534,2022-03-02T10:48:00.000,2022-03-02T14:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53504840,2022-03-02T10:48:00.000,2022-03-02T14:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53510952,2022-03-02T10:54:00.000,2022-03-02T14:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53513351,2022-03-02T10:57:00.000,2022-03-02T14:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53508687,2022-03-02T11:00:00.000,2022-03-03T05:14:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53508248,2022-03-02T12:03:00.000,2022-03-04T14:30:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10003,40.736671157541785,-73.98743181434466,MANHATTAN,05 MANHATTAN,1008740013
53507007,2022-03-02T12:37:00.000,2022-03-11T14:15:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10014,40.733962770751454,-74.00048711917694,MANHATTAN,02 MANHATTAN,1006100066
53510600,2022-03-02T13:38:00.000,2022-03-04T12:45:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10014,40.733962770751454,-74.00048711917694,MANHATTAN,02 MANHATTAN,1006100066
53513300,2022-03-02T13:54:00.000,2022-03-08T12:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11215,40.66598988960652,-73.98146868368335,BROOKLYN,06 BROOKLYN,3010940014
53506292,2022-03-02T14:25:00.000,2022-03-04T14:15:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11211,40.717822902673866,-73.93228878711331,BROOKLYN,01 BROOKLYN,3029270054
53507486,2022-03-02T14:37:00.000,2022-03-04T12:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11206,40.70905881594053,-73.94800953318133,BROOKLYN,01 BROOKLYN,3030320005
53513299,2022-03-02T17:45:00.000,2022-03-03T05:14:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53507533,2022-03-02T17:48:00.000,2022-03-02T18:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10303,40.625124517020346,-74.15872210028367,STATEN ISLAND,01 STATEN ISLAND,5016920084
53510961,2022-03-02T17:48:00.000,2022-03-08T09:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11220,40.632935309668795,-74.0122316002357,BROOKLYN,10 BROOKLYN,
53512248,2022-03-02T17:48:00.000,2022-03-03T05:14:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53512247,2022-03-02T17:51:00.000,2022-03-03T05:14:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53512245,2022-03-02T17:58:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53512246,2022-03-02T17:58:00.000,2022-03-03T05:14:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53507528,2022-03-02T18:01:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53512195,2022-03-02T18:05:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53506285,2022-03-02T18:23:00.000,2022-03-03T23:15:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11375,40.72640715676231,-73.8518026052579,QUEENS,06 QUEENS,4021350006
